,minimum,maximum
AADDGT,0.0,-4.2218665710914715e-12
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,0.19623073546286926
ABUTD,0.0,0.0839864841607402
ABUTt2pp,0.0,1000.0
ABUTtex,-0.04366891390220972,0.0
ACACCT,0.0,0.0
ACACT1r,-0.027745909355765805,0.032352040364821144
ACACT2r,-0.027745909355765805,0.03235204036501019
ACACT3r,-0.027745909355765805,0.007157215557568809
ACACT4r,-0.0648651056916008,0.007157215557568811
ACACT5r,-0.10918653415230038,0.007157215557568811
ACACT6r,-0.11014969916645384,0.005592072409212164
ACACT7r,-0.11230049624685258,0.005592072409123371
ACACT8r,-1.3126148121614805e-16,0.11574177157362629
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALD,-0.15595879397831744,1.5192578741853084
ACALDtex,-0.08035106290175789,0.0
ACALDtpp,-0.08035106290175789,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.00156514314800151,0.6718162387405597
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,0.041993242079994074
ACGAMT,0.0,1.1688240141895317e-12
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.005948766730490114,0.08993525089091753
ACGS,0.005948766730490114,0.08993525089091753
ACHBS,0.0058429208681863,0.029885356620772928
ACKr,-0.0702811486,4.27061589169374e-16
ACLS,0.017582701157228237,0.050574854170906465
ACM6PH,0.0,0.041993242080260805
ACMAMUT,0.0,-1.1827624383371234e-12
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-0.03235204036521445,0.02774590935478026
ACOAD2f,-0.03235204036521445,0.02774590935478026
ACOAD3f,-0.0071572155570415324,0.02774590935478026
ACOAD4f,-0.0071572155570415324,0.06486510568876569
ACOAD5f,-0.0071572155570415324,0.10918653414774948
ACOAD6f,-0.0055920724090364,0.11131327807974667
ACOAD7f,-0.002566767188697105,0.11416222251860608
ACOAD8f,-4.331272185682446e-19,0.11574177155780371
ACOATA,-0.6630938800510474,0.034903124910665474
ACODA,0.005948766730490114,0.0899352508911739
ACOLIPAabctex,0.0,4.852415893507196e-13
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,0.0216235273365694,0.3020982388
ACONTb,0.0216235273365694,0.3020982388
ACOTA,-0.0899352508911116,-0.005948766730490067
ACPPAT120,0.0,0.6630938800576548
ACPPAT140,0.0,0.6630938800720053
ACPPAT141,0.0,0.6630938800719904
ACPPAT160,0.0,0.6643772636663389
ACPPAT161,0.0,0.6646065326821593
ACPPAT180,0.0,0.6630938800719904
ACPPAT181,0.0,0.6630938800719903
ACPS1,0.0,0.0
ACS,0.01171629023937851,0.0957027744
ACSERtex,-0.04015666881624119,0.0
ACSERtpp,0.0,0.040156668820801836
ACt2rpp,-3.12e-11,1.3499999999973639e-15
ACt4pp,0.0,3.120135e-11
ACtex,-3.12e-11,1.35e-15
ADA,0.0,0.21451406564330114
ADCL,1.3454471191571421e-05,1.3454471194196042e-05
ADCS,1.3454471191571421e-05,1.3454471194196042e-05
ADD,0.0,0.2145140656433059
ADEt2rpp,-0.03328676682126453,0.0
ADEtex,-0.03328676682126453,0.0
ADK1,-8.22985771937749e-06,0.0955831737
ADK3,-1000.0,0.7985764581743524
ADK4,-0.6630938800418588,0.0
ADMDC,0.0,0.008884007987794628
ADNCYC,0.0,0.0088019316
ADNK1,0.0,0.6631073345421383
ADNUC,0.0,0.6630938800761259
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-0.01694380177389121,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,4.058039171356324e-16
ADOCBLtonex,0.0,4.058039171356324e-16
ADPRDP,0.0,0.16577347001903947
ADPT,0.0,0.6631073344872443
ADSK,0.004984951966088062,0.07337964359872312
ADSL1r,0.006013987732079827,0.22052805334949444
ADSL2r,0.009010131542563828,0.07370221740501201
ADSS,0.006013987732079827,0.22052805336940814
AGDC,0.0,0.08398648416079829
AGM3PA,0.0,0.041993242080399146
AGM3PApp,0.0,0.04530009242265234
AGM3PH,0.0,0.04199324208043515
AGM3Pt2pp,0.0,0.041993242080399215
AGM4PA,0.0,0.041993242080435124
AGM4PApp,0.0,0.045163234137712296
AGM4PCP,0.0,0.04199324207996294
AGM4PCPpp,0.0,0.04553314297561553
AGM4PH,0.0,0.04199324208043513
AGM4Pt2pp,0.0,0.04199324207996294
AGMH,0.0,0.041993242080399236
AGMHE,0.0,4.965455943552866e-13
AGMT,0.0,0.08398648416051421
AGMt2pp,0.0,0.041993242080252464
AGMtex,-0.02847611686025845,0.0
AGPAT120,0.0,0.15602208941635237
AGPAT140,0.0,0.1560220894163627
AGPAT141,0.0,0.15602208941635734
AGPAT160,0.0012833835943483803,0.15730547301955702
AGPAT161,0.001512652610168914,0.15753474203537757
AGPAT180,0.0,0.15602208942520865
AGPAT181,0.0,0.15602208942945509
AGPR,-0.08993525089111154,-0.005948766730490114
AGt3,0.0,0.0
AHCYSNS,8.969647461048949e-06,0.031041325964075606
AICART,0.01091543750930136,0.07560752336954943
AIRC2,0.009010131542564017,0.07370221740281208
AIRC3,-0.0737022174052523,-0.009010131541997004
AKGDH,-1.06e-12,0.19623073546156275
AKGt2rpp,-0.04873752996107936,0.0
AKGtex,-0.04873752996107936,0.0
ALAALAD,0.0,0.6630938800457723
ALAALAabcpp,0.0,0.04580910141734004
ALAALAr,0.0005588532817211395,0.6636527333274933
ALAALAtex,-0.022694575019215724,0.0
ALAGLUE,0.0,0.04472486233053909
ALAR,0.0008382799225817092,0.6959384596583988
ALATA_D2,0.0,0.6687235034730827
ALATA_L,-1000.0,999.9797978198918
ALATA_L2,0.0,0.6687235034730943
ALATRS,0.0,0.0
ALAabcpp,0.0,0.8841251733943812
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-0.0659843060331987,0.0
ALCD19,-0.05505535791815098,0.0
ALCD2x,-0.06756793926318536,0.0
ALDD19xr,0.0,0.0
ALDD2x,0.0,0.0839864841606937
ALDD2y,0.0,0.08398648416069378
ALDD3y,0.0,0.0
ALDD4,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,0.06469208585564663
ALLTN,0.0,0.06469208585564663
ALLTNt2rpp,-0.04783134026116882,0.0
ALLTNtex,-0.04783134026116882,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALR2,0.0,0.04388481971832448
ALR4x,0.0,0.04388481971832448
ALTRH,0.0,0.0
AM3PA,0.0,0.04199324208027753
AM4PA,0.0,0.04199324208027753
AM4PCP,0.0,0.04199324208027753
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,0.0,4.0222634344087975e-08
AMMQLT8,0.0,-1.1586643972589215e-15
AMPMS2,4.4848237305244745e-06,4.4848237293658105e-06
AMPN,0.0,0.6630938800654409
AMPTASECG,0.0,0.15602208942725737
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-0.00861736036979921,0.0
ANHMK,0.0,0.041993242080260854
ANPRT,0.0011431876023058416,0.018429791601039462
ANS,0.0011431876023058416,0.018429791601039462
AOBUTDs,2.5983871086467666e-21,0.21809794667832613
AOXSr2,0.0,4.022263434957076e-08
AP4AH,0.0,0.6630938800147825
AP4AS,0.0,0.6630938800147825
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.1560220894150779
APG3PAT140,0.0,0.15602208942818083
APG3PAT141,0.0,0.15602208942818058
APG3PAT160,0.0,0.15730547302252926
APG3PAT161,0.0,0.15753474203834975
APG3PAT180,0.0,0.15602208942818038
APG3PAT181,0.0,0.15602208942214033
APH120,0.0,0.6630938800440926
APH140,0.0,0.6630938800440951
APH141,0.0,0.6630938800440928
APH160,0.0,0.6630938800440972
APH161,0.0,0.6630938800440972
APH180,0.0,0.6630938800440896
APH181,0.0,0.6630938800440928
APPLDHr,0.0,0.0
APRAUR,8.969647461044812e-06,8.969647460815871e-06
ARAI,0.0,0.0
ARBTNR1,0.0,0.11385151012644082
ARBTNR2,0.0,0.11385151012648122
ARBTNR3,0.0,0.11385151012648122
ARBTNabcpp,0.0,0.22770302025288164
ARBTNexs,0.0,0.22770302025288164
ARBTNtex,0.0,0.22770302025288164
ARBTNtonex,0.0,0.22770302025288164
ARBTNtpp,0.0,0.22770302025288164
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,0.8841251734188577
ARBt2rpp,-0.8841251734602166,1.3261877601283103
ARBt3ipp,0.0,1.3261877601283103
ARBtex,0.0,0.0
ARGAGMt7pp,-0.08398648416062147,0.028476116860872924
ARGDC,0.0,0.08398648416061796
ARGDCpp,0.0,0.08398648416061792
ARGORNt7pp,0.0,1.3261877601373813
ARGSL,0.005948766730490114,0.08993525089110789
ARGSS,0.005948766730490114,0.08993525089110789
ARGTRS,0.0,0.0
ARGabcpp,0.0,0.5304751040529332
ARGt3pp,0.0,1.3261877601323344
ARGtex,-0.028207980168193824,0.0
ASAD,-0.2102200600331511,-0.021500486299932585
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,0.6630938800661673
ASNNpp,0.0,0.6630938800661673
ASNS1,0.0,0.3339709068141634
ASNS2,0.0,0.6679418136283268
ASNTRS,0.0,0.0
ASNabcpp,0.0,0.884125173420974
ASNt2rpp,-0.8841251734170088,0.0
ASNtex,-0.05805595918116568,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,1.1584118694073914e-05,1.1584118674093369e-05
ASPCT,0.006652723165645041,0.06470868233860529
ASPK,0.021500486299940363,0.21022005997458335
ASPO3,0.0,4.58135837102659e-05
ASPO4,0.0,4.58135837102659e-05
ASPO5,0.0,4.58135837102659e-05
ASPO6,0.0,4.58135837102659e-05
ASPT,0.0,0.29653507551358954
ASPTA,-0.3901995869519952,-0.058879360292926286
ASPTRS,0.0,0.0
ASPabcpp,0.0,0.8841251734328162
ASPt2_2pp,0.0,2.6523755202971553
ASPt2_3pp,0.0,1.3261877601486813
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,0.6630938800097965
ASPtex,-0.06293461121307074,0.0
ASR,0.0,0.0
AST,0.0,0.08398648416046796
ATHRDHr,-1.5192578741836502,0.0
ATPHs,0.0,0.21451107573377315
ATPM,-0.0005159992,0.6625778808474392
ATPPRT,0.0019053059667373438,0.028966697257329074
ATPS4rpp,0.8811721556988933,1.7950899745333724
BALAt2pp,0.0,0.0
BALAtex,0.0,0.0
BETALDHx,0.0,0.0
BETALDHy,0.0,0.0
BMOCOS,2.453580695623255e-06,2.4535806957281934e-06
BMOGDS1,2.453580695623255e-06,2.4535806957281934e-06
BMOGDS2,2.453580695623255e-06,2.4535806957281934e-06
BPNT,0.004984951966088079,0.07337964360624628
BSORx,0.0,0.0
BSORy,0.0,0.0
BTNt2ipp,0.0,4.022263435854952e-08
BTNtex,0.0,4.022263435854952e-08
BTS5,0.0,4.022263435854952e-08
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3tex,0.0,0.0
BUTt2rpp,0.0,0.0
BUTtex,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
BWCOS,0.0,0.0
CA2t3pp,0.0,999.9998953205941
CA2tex,0.00010467940590753315,0.00010467940592207015
CADVtpp,0.0,0.02530141464392597
CAT,0.0,0.0
CAt6pp,-1000.0,-0.00010467940592207015
CBIAT,0.0,0.0
CBItonex,0.0,0.0
CBIuabcpp,0.0,0.0
CBL1abcpp,0.0,4.537749358954518e-16
CBL1tonex,0.0,4.537749358954518e-16
CBLAT,0.0,4.537749358954518e-16
CBMD,0.0,0.041149553486824426
CBMKr,-0.3189454501431833,0.11429059179507187
CBPS,0.0,0.33154694003448715
CCGS,0.0,0.0
CD2abcpp,0.0,0.6630938800689743
CD2t3pp,0.0,2.652375520275917
CD2tex,0.0,0.0
CD2tpp,0.0,2.652375520275917
CDAPPA120,0.0,0.6630938800689744
CDAPPA140,0.0,0.6630938800689744
CDAPPA141,0.0,0.6630938800689743
CDAPPA160,0.0,0.6630938800689743
CDAPPA161,0.0,0.6630938800689743
CDAPPA180,0.0,0.6630938800689743
CDAPPA181,0.0,0.6630938800689743
CDGR,0.0,0.0
CDGS,0.0,0.0
CDPMEK,4.804593673642601e-05,4.804593674129351e-05
CFAS160E,0.0,0.0
CFAS160G,0.0,0.0
CFAS180E,0.0,0.0
CFAS180G,0.0,0.0
CGLYabcpp,0.0,0.1560220894279939
CGLYtex,-0.022044471458640837,0.0
CHLabcpp,0.0,0.0
CHLt2pp,0.0,0.0
CHLtex,0.0,0.0
CHOLD,0.0,0.0
CHORM,0.0065036781940445145,0.0243441964263511
CHORS,0.007664805091272451,0.02550532332357904
CHRPL,4.4848237305244745e-06,4.4848237306884905e-06
CHTBSptspp,0.0,0.0
CHTBStex,0.0,0.0
CINNDO,0.0,0.0
CITL,0.0,0.08398648416060688
CITt3pp,0.0,0.8841251734252631
CITt7pp,0.0,0.8841251734252631
CITtex,-0.04126291313870497,0.0
CLIPAabctex,0.0,3.2857945112500156e-13
CLPNH120pp,0.0,0.13959871159346418
CLPNH140pp,0.0,0.1395987115934636
CLPNH141pp,0.0,0.13959871159346418
CLPNH160pp,0.0,0.13959871158956688
CLPNH161pp,0.0,0.1395987115895677
CLPNH180pp,0.0,0.13959871158956633
CLPNH181pp,0.0,0.13959871158956758
CLPNS120pp,0.0,0.1395987115895667
CLPNS140pp,0.0,0.13959871158956705
CLPNS141pp,0.0,0.13959871158956688
CLPNS160pp,0.0,0.13959871158956694
CLPNS161pp,0.0,0.13959871158956771
CLPNS180pp,0.0,0.1395987115895663
CLPNS181pp,0.0,0.13959871158956755
CLt3_2pp,5.2339702953766575e-05,5.2339702953279504e-05
CLtex,0.00010467940590753315,0.00010467940590655901
CMPN,0.0,0.22103129335014626
CMPtex,0.0,0.0
CMtex,0.0,2.6523755202017476
CMtpp,0.0,2.6523755202017476
CO2tex,-0.5544643375746389,-0.1993974778758838
CO2tpp,-0.5544643375746389,0.3526217230452685
COBALT2abcpp,0.0,0.6630938800376444
COBALT2t3pp,0.0,2.6523755201505774
COBALT2tex,5.027829294309949e-07,5.027829295123354e-07
COBALT2tpp,5.027829294309949e-07,2.652376022933507
COLIPAKpp,0.0,-6.803238528085784e-14
COLIPAPabctex,0.0,-6.803238528085784e-14
COLIPAabcpp,0.0,-1.0204857792128662e-13
COLIPAabctex,0.0,-1.0204857792128665e-13
CPGNR1,0.0,0.11385151012848382
CPGNR2,0.0,0.11385151012848145
CPGNR3,0.0,0.11385151013130818
CPGNUtex,0.0,0.22770302026261635
CPGNUtpp,0.0,0.22770302026261635
CPGNabcpp,0.0,0.22770302026261635
CPGNexs,0.0,0.22770302026261635
CPGNtonex,0.0,0.22770302026261635
CPH4S,0.0,0.0
CPMPS,4.90716139124651e-06,4.907161391574135e-06
CPPPGO,0.0,0.004638902357425773
CPPPGO2,0.0,0.00359370383969322
CRNBTCT,0.0,0.0
CRNCAL2,0.0,0.0
CRNCAR,0.0,0.0
CRNCBCT,0.0,0.0
CRNCDH,0.0,0.0
CRNDCAL2,0.0,0.0
CRNDabcpp,0.0,0.8841251734251037
CRNDt2rpp,-0.8841251734819251,1000.0
CRNDtex,0.0,0.0
CRNabcpp,0.0,0.8841251734248349
CRNt2rpp,-1000.0,0.0
CRNt7pp,0.0,0.0
CRNt8pp,0.0,1000.0
CRNtex,0.0,0.0
CS,0.02162352733667853,0.3457864869
CSND,0.0,0.22103129335540161
CSNt2pp,0.0,0.0
CSNtex,0.0,0.0
CTBTCAL2,0.0,0.0
CTBTabcpp,0.0,0.88412517342072
CTBTt2rpp,-0.8841251734424944,0.0
CTECOAI6,-0.11690535050899381,0.06494862002014264
CTECOAI7,-0.11876707678784909,0.11388004528491819
CTECOAI8,-2.0935497592329447e-13,0.11574177157435692
CTPS2,0.003228369189876419,0.22443507345240546
CU1Opp,0.0,0.0
CU1abcpp,0.0,0.0
CU2abcpp,0.0,0.663093880061909
CU2tex,1.4258923878663015e-05,1.4258923879184593e-05
CU2tpp,1.4258923878663015e-05,0.6631081389857876
CUt3,0.0,0.0
CUtex,0.0,0.0
CYANST,0.0,0.0
CYANSTpp,0.0,0.0
CYANtex,0.0,0.0
CYNTAH,0.0,0.0
CYNTt2pp,0.0,0.0
CYNTtex,0.0,0.0
CYSDDS,0.0,0.0
CYSDS,0.0,0.08398648416063118
CYSDabcpp,0.0,0.0
CYSDtex,0.0,0.0
CYSS,0.004984951966088395,0.08897143612670956
CYSSADS,0.0,0.0
CYSTL,0.0030953127154318,0.011979320704001019
CYSTRS,0.0,0.0
CYSabc2pp,0.0,0.3315469400307881
CYSabcpp,0.0,0.6630938800615416
CYStex,-0.032491187570587894,0.0
CYStpp,0.0,0.6630938800615416
CYTBD2pp,0.0,0.9965096981734485
CYTBDpp,0.0,1.023010111436424
CYTBO3_4pp,-6.8452975284528e-13,1.0230101114357304
CYTD,0.0,0.22103129333763927
CYTDH,0.0,0.16577347000309062
CYTDK2,0.0,0.6630938800123626
CYTDt2pp,0.0,1000.0
CYTDt2rpp,-1000.0,0.0
CYTDtex,-0.02024806227893805,0.0
CYTK1,-0.21739305553833338,0.6667321178495842
CYTK2,-0.03919161191676132,0.6630938800156582
D_DASH_LACt2pp,-0.06756793926135127,0.0
D_DASH_LACtex,-0.06756793926135127,0.0
DAAD,0.0,0.23757521534560216
DADA,0.0,0.21451406563111977
DADK,-0.0391916119155592,0.6630938800300795
DADNt2pp,0.0,0.0
DADNtex,0.0,0.0
DAGK120,0.0,0.6630938800300785
DAGK140,0.0,0.6630938800300785
DAGK141,0.0,0.6630938800300785
DAGK160,0.0,0.6630938800300785
DAGK161,0.0,0.6630938800300785
DAGK180,0.0,0.6630938800300785
DAGK181,0.0,0.6630938800300892
DALAt2pp,0.0,0.09134571259046709
DALAtex,-0.04547641943442419,0.0
DAMPtex,0.0,0.0
DAPAL,0.0,0.0
DAPDC,0.006901419713858785,0.0322028343575187
DAPE,0.0074602729955799245,0.03276168763923984
DAPabcpp,0.0,0.0
DAPtex,-0.025301414645474855,0.0
DASYN120,0.0,0.663093880074851
DASYN140,0.0,0.663093880074851
DASYN141,0.0,0.663093880074851
DASYN160,0.0012833835943483803,0.6643772636691994
DASYN161,0.001512652610168914,0.6646065326850198
DASYN180,0.0,0.6630938800748509
DASYN181,0.0,0.6630938800748509
DATPHs,0.0,0.039191611915672796
DB4PS,1.793929492209743e-05,1.7939294923859e-05
DBTS,0.0,4.022263435843124e-08
DC6PH,0.0,0.0
DCAtex,0.0,0.0
DCMPtex,0.0,0.0
DCTPD,0.0,0.03919161191567548
DCYTD,0.0,0.03919161191567549
DCYTt2pp,0.0,0.0
DCYTtex,0.0,0.0
DDCAtexi,0.0,0.0
DDGALK,0.0,0.0
DDGLCNt2rpp,0.0,0.0
DDGLCNtex,0.0,0.0
DDGLK,0.0,0.0
DDPA,0.007664805091272458,0.03233884669667727
DDPGALA,0.0,0.0
DGK1,-0.0391916119166753,0.6630938800742531
DGMPtex,0.0,0.0
DGSNt2pp,0.0,0.0
DGSNtex,0.0,0.0
DHACOAH,0.0,0.0
DHAD1,0.017582701157222526,0.05057485417236382
DHAD2,0.0058429208681863,0.029885356612818395
DHAPT,0.0,0.3997565499943227
DHAtex,-0.06067325158564904,0.0
DHAtpp,-0.06067325158564904,0.0
DHBD,0.0,0.017057442050363584
DHBS,0.0,0.33154694003811785
DHBSH,0.0,0.33154694003811785
DHCIND,0.0,0.0
DHCINDO,0.0,0.0
DHDPRy,0.0074602729955799245,0.032761687639192495
DHDPS,0.0074602729955799245,0.032761687639192495
DHFR,0.0005396871964512333,0.03620263355125751
DHFS,1.3454471191576834e-05,1.3454471193257565e-05
DHMPTR,0.0,0.0
DHNAOT4,0.0,8.405366367885936e-16
DHNCOAS,0.0,8.405366367885936e-16
DHNCOAT,0.0,8.405366367885936e-16
DHNPA2r,1.3454471191576834e-05,1.3454471193257565e-05
DHNPTE,0.0,0.0
DHORD2,0.0,0.06470868234788765
DHORD5,0.0,0.06470868234788765
DHORDfum,0.0,0.06470868234788765
DHORTS,-0.06470868234780353,-0.006652723165645034
DHPPD,0.0,0.0
DHPPDA2,8.969647461048281e-06,8.969647461889499e-06
DHPS2,1.3454471191569895e-05,1.34544711932576e-05
DHPTDCs2,8.969647461048949e-06,0.03104132596504647
DHPTDNR,0.0,0.0
DHPTDNRN,0.0,0.0
DHPTPE,0.0,0.0
DHQS,0.007664805091272451,0.03233884669763063
DHQTi,0.007664805091272451,0.02550532332444937
DIMPtex,0.0,0.0
DINSt2pp,0.0,0.0
DINStex,0.0,0.0
DKGLCNR1,0.0,0.0
DKGLCNR2x,0.0,0.0
DKGLCNR2y,0.0,0.0
DMATT,5.590946175272659e-06,5.590946172228298e-06
DMPPS,0.0,4.804593671514689e-05
DMQMT,0.0,-7.001777629911388e-16
DMSOR1,0.0,0.0
DMSOR1pp,0.0,0.0
DMSOR2,0.0,0.0
DMSOR2pp,0.0,0.0
DMSOtex,0.0,0.0
DMSOtpp,0.0,0.0
DMStex,0.0,0.0
DNMPPA,1.3454471191569895e-05,1.3454471188681446e-05
DNTPPA,1.3454471191569895e-05,1.3454471188681446e-05
DOGULNR,0.0,0.0
DOPAtex,0.0,0.0
DOXRBCNtex,0.0,2.652375520221756
DOXRBCNtpp,0.0,2.652375520221756
DPCOAK,1.1584118694091261e-05,1.1584118795343538e-05
DPR,1.1584118694091261e-05,1.1584118795343601e-05
DRPA,0.0,0.038665379190080756
DSBAO1,0.0,0.0
DSBAO2,0.0,0.0
DSBCGT,0.0,0.0
DSBDR,0.0,0.0
DSBGGT,0.0,0.0
DSERDHr,-0.31771349891570644,0.0
DSERt2pp,0.0,0.0
DSERtex,0.0,0.0
DTARTD,0.0,0.0
DTMPK,0.0005262327252596565,0.6636201127805174
DTMPtex,0.0,0.0
DUMPtex,0.0,0.0
DURADx,0.0,0.0
DURIK1,0.0,0.6630938800552579
DURIPP,-0.036164120378811206,0.03866537919008347
DURIt2pp,0.0,0.0
DURItex,0.0,0.0
DUTPDP,0.0,0.039191611915343094
DXPRIi,4.804593673642804e-05,4.80459367357867e-05
DXPS,5.7015584197475655e-05,5.701558419679262e-05
DXYLK,0.0,0.0
E4PD,4.4848237305244745e-06,4.484823730502959e-06
EAR100x,0.0,0.07202232124488869
EAR100y,0.0,0.07034738354151786
EAR120x,0.0,0.11634374970328341
EAR120y,0.0,0.11203472193648313
EAR121x,0.0,0.0649486200173765
EAR121y,0.0,0.06357646607334752
EAR140x,0.0,0.11574177157691315
EAR140y,0.0,0.11145503929628688
EAR141x,0.0,0.06494862002157711
EAR141y,0.0,0.06357646607745883
EAR160x,0.0,0.11672898972640364
EAR160y,0.0,0.11240569381061134
EAR161x,0.0,0.11690535050780898
EAR161y,0.0,0.11257552271122372
EAR180x,0.0,0.11574177157691284
EAR180y,0.0,0.11145503929628657
EAR181x,0.0,0.11574177157691284
EAR181y,0.0,0.1114550392962866
EAR40x,0.0,0.03490312491358351
EAR40y,0.0,0.034504990408865684
EAR60x,0.0,0.03490312491358351
EAR60y,0.0,0.034504990408865684
EAR80x,0.0,0.03490312491358351
EAR80y,0.0,0.034504990408865684
ECA4COLIPAabctex,0.0,2.5824134497476336e-13
ECA4OALpp,0.0,2.5824134497476336e-13
ECAP1pp,0.0,2.5824134497476336e-13
ECAP2pp,0.0,2.5824134497476336e-13
ECAP3pp,0.0,2.5824134497476336e-13
ECAtpp,0.0,1.0329653798990535e-12
ECOAH1,-0.02774590935627909,0.03235204036590187
ECOAH2,-0.027745909356566748,0.03235204036590187
ECOAH3,-0.027745909356566748,0.007157215556431848
ECOAH4,-0.06486510569174476,0.007157215556431848
ECOAH5,-0.10918653415252477,0.007157215556431848
ECOAH6,-0.11014969916746782,0.0055920724088331965
ECOAH7,-0.1123004962478664,0.0055920724089339015
ECOAH8,-0.11574177157689627,-1.0948263660287226e-14
EDA,-2.46950432506885e-23,0.1530294203
EDD,-2.469504325068851e-23,0.1530294203
EDTXS1,0.0,5.123654674492292e-14
EDTXS2,0.0,5.123654674492292e-14
EDTXS3,0.0,5.1209416481595715e-14
EDTXS4,0.0,5.123654674492277e-14
EGMEACPR,0.0,4.0222634354708697e-08
ENLIPAabctex,0.0,1.0247309360503822e-13
ENO,-5.59682439751757e-19,0.4581898116
ENTCS,0.0,0.1105156466752603
ENTERES,0.0,0.1105156466752603
ENTERES2,0.0,0.07474380730229768
EPMEACPR,0.0,4.02226343540105e-08
ETHAAL,0.0,0.10609502079991645
ETHAt2pp,0.0,0.08037501575751156
ETHAtex,-0.04247127610681083,0.0
ETHSO3abcpp,0.0,0.0
ETHSO3tex,0.0,0.0
ETOHtex,-0.06756793926082982,0.0
ETOHtrpp,-0.06756793926082982,0.0
F6PA,-0.268180660025447,0.20510762768394708
F6PP,0.0,0.6630938800753582
F6Pt6_2pp,0.0,0.0
F6Ptex,0.0,0.0
FA100ACPHi,0.0,0.663093880075358
FA120ACPHi,0.0,0.6630938800753584
FA140ACPHi,0.0,0.6630938800753581
FA141ACPHi,0.0,0.6630938800753584
FA160ACPHi,0.0,0.6630938800753583
FA161ACPHi,0.0,0.6630938800753583
FA80ACPHi,0.0,0.6630938800753583
FACOAE100,0.0,0.11634374971330298
FACOAE120,0.0,0.22345202556337693
FACOAE140,0.0,0.22274247147827342
FACOAE141,0.0,0.22304816351134513
FACOAE160,0.0,0.2235980605531495
FACOAE161,0.0,0.2240565985847911
FACOAE180,0.0,0.22103129336445407
FACOAE181,0.0,0.22103129336445457
FACOAE60,0.0,0.663093880083491
FACOAE80,0.0,0.07202232124857681
FACOAL100t2pp,0.0,0.0
FACOAL120t2pp,0.0,0.22103129335631594
FACOAL140t2pp,0.0,0.22103129335207336
FACOAL141t2pp,0.0,0.2210312933520803
FACOAL160t2pp,0.0,0.22103129335208027
FACOAL161t2pp,0.0,0.22103129335208027
FACOAL180t2pp,0.0,0.22103129335207924
FACOAL181t2pp,-1.1664619422142841e-13,0.22103129335208027
FACOAL60t2pp,0.0,0.6630938800563189
FACOAL80t2pp,0.0,0.0
FADRx,0.0,0.2554838545545113
FADRx2,0.0,0.23757521534086812
FALDH2,0.0,0.0
FALDtex,0.0,0.0
FALDtpp,0.0,0.0
FALGTHLs,0.0,0.0
FBA,-1.13047170882416e-22,0.2285933013
FBA3,0.0,0.04540109024744844
FBP,-1.1e-24,0.007008347
FCI,0.0,0.0
FCLK,0.0,0.0
FCLPA,0.0,0.0
FCLT,4.4848237305244745e-06,0.004638902357270024
FDH4pp,0.0,0.9070860606289001
FDH5pp,0.0,0.6645410900935083
FDMO,0.0,0.0
FDMO2,0.0,0.0
FDMO3,0.0,0.0
FDMO4,0.0,0.0
FDMO6,0.0,0.0
FE2abcpp,0.0,0.5305397056338543
FE2t2pp,0.0,1.3263492640846377
FE2t3pp,0.0,2.652375520304091
FE2tex,-0.2993771409481529,1000.0
