,minimum,maximum
AACPS9,0.0,2.4432828613851862
AACTOOR,0.0,0.5446897290020893
AADDGT,0.0,0.009700000000302553
AAMYL,0.0,0.0
AAMYLpp,0.0,0.0
AB6PGH,0.0,0.0
ABTA,0.0,0.20704249913188166
ABUTD,0.0,0.08984462929535222
ABUTt2pp,0.0,1000.0
ABUTtex,-0.1731551094398827,0.0
ACACCT,0.0,0.0
ACACT1r,-0.12011909041457959,0.10971861708156815
ACACT2r,-0.12011909041457959,0.10971861708156815
ACACT3r,-0.12011909041457959,0.03267860777733495
ACACT4r,-0.250598642696159,0.032678607777334744
ACACT5r,-0.38812572300775056,0.032678607777334744
ACACT6r,-0.3885471077014428,0.012496036204122898
ACACT7r,-0.38983758594968815,0.00764603620432013
ACACT8r,-0.0005087356252414517,0.3913435376242619
ACACt2pp,0.0,0.0
ACACtex,0.0,0.0
ACALD,-0.4167235123846617,5.520723929144685
ACALDtex,-0.332684616011191,0.0
ACALDtpp,-0.33268461601119204,0.0
ACANTHAT,0.0,0.0
ACBIPGT,0.0,0.0
ACCOAC,0.0007826319079522713,2.447644040746838
ACCOAL,0.0,1000.0
ACGAL1PPpp,0.0,0.0
ACGAL1Ptex,0.0,0.0
ACGALtex,0.0,0.0
ACGAM1PPpp,0.0,0.0
ACGAM1Ptex,0.0,0.0
ACGAMK,0.0,0.04492231464788246
ACGAMT,0.0,0.009699999999925867
ACGAptspp,0.0,0.0
ACGAtex,0.0,0.0
ACGK,0.002974383365245129,0.09281901266105747
ACGS,0.002974383365245129,0.0928190126610573
ACHBS,0.0029214604340932213,0.10405396826321792
ACKr,-0.0702811486,4.27061589169374e-16
ACLS,0.008791350578614248,0.14867481323660078
ACM6PH,0.0,0.04492229453646001
ACMAMUT,0.0,0.009699999999670195
ACMANAptspp,0.0,0.0
ACMANAtex,0.0,0.0
ACMUMptspp,0.0,0.0
ACMUMtex,0.0,0.0
ACNAMt2pp,0.0,0.0
ACNAMtex,0.0,0.0
ACNML,0.0,0.0
ACOAD1f,-0.10971849597005512,0.12011909041259505
ACOAD2f,-0.10971849597005512,0.12011909041259505
ACOAD3f,-0.0326786077785199,0.12011909041259505
ACOAD4f,-0.032678607778519886,0.2505986426928617
ACOAD5f,-0.032678607778519886,0.3881257230027803
ACOAD6f,-0.012496036204517964,0.38924525505411495
ACOAD7f,-0.003061206720371951,0.39065209119544214
ACOAD8f,0.0,0.39134314390009206
ACOATA,-2.443280302221424,0.12369769819104348
ACODA,0.002974383365245129,0.09281897243842974
ACOLIPAabctex,0.0,0.002424999999703556
ACONIs,0.0,0.0
ACONMT,0.0,0.0
ACONTa,0.010811763667350224,0.30209823880000003
ACONTb,0.010811763667350224,0.3020982388
ACOTA,-0.09281901266115598,-0.002974383365245129
ACPPAT120,0.0,2.4432828613508066
ACPPAT140,0.0,2.443282861350171
ACPPAT141,0.0,2.4432828613502102
ACPPAT160,0.0,2.4439245531473563
ACPPAT161,0.0,2.4440391876552665
ACPPAT180,0.0,2.4432828613501822
ACPPAT181,0.0,2.4432828613501822
ACPS1,0.0,0.0
ACS,0.005858145104089147,0.0957027744
ACSERtex,-0.16544190019274255,0.0
ACSERtpp,-1.734723475976807e-18,0.16544190019374147
ACt2rpp,-3.12e-11,1.3499999999973639e-15
ACt4pp,0.0,3.120135e-11
ACtex,-3.12e-11,1.35e-15
ADA,0.0,0.41534548390938514
ADCL,6.727235595787445e-06,1.6059530616739373e-05
ADCS,6.727235595787445e-06,1.6059530616301897e-05
ADD,0.0,0.4153454839030405
ADEt2rpp,-0.12711751426636178,0.0
ADEtex,-0.1271175142663614,0.0
ADK1,-8.22985771937749e-06,0.0955831737
ADK3,-1000.0,2.546241839626191
ADK4,-2.4432828613719355,0.0
ADMDC,0.0,0.037424741597821075
ADNCYC,0.0,0.0088019316
ADNK1,0.0,2.4432895886009716
ADNUC,0.0,2.44328286136532
ADNt2pp,0.0,1000.0
ADNt2rpp,-1000.0,0.0
ADNtex,-0.049970252243724644,0.0
ADOCBIK,0.0,0.0
ADOCBLS,0.0,0.0
ADOCBLabcpp,0.0,0.0
ADOCBLtonex,0.0,0.0
ADPRDP,0.0,0.610820715341387
ADPT,0.0,2.443289588600824
ADSK,0.0024924759830441,0.27584678431351245
ADSL1r,0.0030069938671406045,0.418352477777086
ADSL2r,0.004505065772385202,0.23839565532815232
ADSS,0.0030069938671406045,0.4183524777843702
AGDC,0.0,0.0898446292961489
AGM3PA,0.0,0.04492231464807445
AGM3PApp,0.0,0.07596918283943417
AGM3PH,0.0,0.04492231464785414
AGM3Pt2pp,0.0,0.04492231464785414
AGM4PA,0.0,0.04492231464785412
AGM4PApp,0.0,0.0757396686916096
AGM4PCP,0.0,0.04492231464991719
AGM4PCPpp,0.0,0.07605276986588254
AGM4PH,0.0,0.044922314647924226
AGM4Pt2pp,0.0,0.044922314647924226
AGMH,0.0,0.04492231464792458
AGMHE,0.0,0.00969999999961264
AGMT,0.0,0.08984462929584913
AGMt2pp,0.0,0.04492231464792897
AGMtex,-0.08984462929591085,0.0
AGPAT120,0.0,0.5748900850230831
AGPAT140,0.0,0.5748900850230748
AGPAT141,0.0,0.5748900850230748
AGPAT160,0.0006416917971742058,0.5755317768202485
AGPAT161,0.0007563263050844754,0.5756464113281587
AGPAT180,0.0,0.5748900850336671
AGPAT181,0.0,0.5748900850337026
AGPR,-0.09281901266115597,-0.002974383365245129
AGt3,0.0,0.0
AHCYSNS,4.484823730572935e-06,0.049974737067938715
AICART,0.00545771875575398,0.23934830830957973
AIRC2,0.004505065772385285,0.23839565532621104
AIRC3,-0.2383956553261637,-0.004505065771268182
AKGDH,-1.06e-12,0.20704249913099784
AKGt2rpp,-0.18574840064437526,0.0
AKGtex,-0.18574840064437526,0.0
ALAALAD,0.0,2.4432828613827793
ALAALAabcpp,0.0,0.07651188975047103
ALAALAr,0.00027942664086057917,2.4435622880660786
ALAALAtex,-0.06039852974773574,0.0
ALAGLUE,0.0,0.07470272069666965
ALAR,0.00041913996129086436,1.718273944905354
ALATA_D2,0.0,1.6958742413918082
ALATA_L,-1000.0,999.989898909946
ALATA_L2,0.0,1.6958742413883219
ALATRS,0.0,0.0
ALAabcpp,0.0,2.6002966912613283
ALAt2pp,0.0,1000.0
ALAt2rpp,-1000.0,0.0
ALAt4pp,0.0,1000.0
ALAtex,-0.2797672597098426,0.0
ALCD19,-0.2163419703477416,0.0
ALCD2x,-0.2860552190864655,0.0
ALDD19xr,0.0,0.0
ALDD2x,0.0,0.08984462929758413
ALDD2y,0.0,0.0898446292975841
ALDD3y,0.0,0.0
ALDD4,0.0,0.0
ALLK,0.0,0.0
ALLPI,0.0,0.0
ALLTAMH,0.0,0.2338905895556678
ALLTN,0.0,0.2338905895556678
ALLTNt2rpp,-0.17936118111865856,0.0
ALLTNtex,-0.17936118111948277,0.0
ALLULPE,0.0,0.0
ALLabcpp,0.0,0.0
ALLtex,0.0,0.0
ALPATE160pp,0.0,0.0
ALPATG160pp,0.0,0.0
ALR2,0.0,0.18611710130716097
ALR4x,0.0,0.18611710130716097
ALTRH,0.0,0.0
AM3PA,0.0,0.04492231464789704
AM4PA,0.0,0.04492231464789705
AM4PCP,0.0,0.04492231464789705
AMALT1,0.0,0.0
AMALT2,0.0,0.0
AMALT3,0.0,0.0
AMALT4,0.0,0.0
AMANAPEr,0.0,0.0
AMANK,0.0,0.0
AMAOTr,0.0,4.103574547325204e-08
AMMQLT8,0.0,2.333073713353259e-06
AMPMS2,2.242411865262292e-06,4.5754856202676035e-06
AMPN,0.0,2.443282896022917
AMPTASECG,0.0,0.5748900850302637
AMPTASEPG,0.0,0.0
AMPtex,0.0,0.0
ANHGMtex,-0.03666774980397823,0.0
ANHMK,0.0,0.04492231464797373
ANPRT,0.0005715938011529347,0.02970398983387229
ANS,0.0005715938011529347,0.02970398983387229
AOBUTDs,0.0,0.5446897290010965
AOXSr2,0.0,2.4083048062451786e-08
AP4AH,0.0,2.4432828613743394
AP4AS,0.0,2.4432828613743394
AP5AH,0.0,0.0
APCS,0.0,0.0
APG3PAT120,0.0,0.574890085029436
APG3PAT140,0.0,0.5748900850267834
APG3PAT141,0.0,0.5748900850267875
APG3PAT160,0.0,0.5755317768239526
APG3PAT161,0.0,0.5756464113318764
APG3PAT180,0.0,0.5748900850267807
APG3PAT181,0.0,0.5748900850267884
APH120,0.0,2.4432828613639517
APH140,0.0,2.443282861363799
APH141,0.0,2.4432828613871607
APH160,0.0,2.4432828613871607
APH161,0.0,2.4432828613871607
APH180,0.0,2.4432828613871607
APH181,0.0,2.4432828613871873
APPLDHr,0.0,0.0
APRAUR,4.48482373052593e-06,9.150971241593527e-06
ARAI,0.0,0.0
ARBTNR1,0.0,0.42492578041229806
ARBTNR2,0.0,0.4249257804123509
ARBTNR3,0.0,0.4249257804109214
ARBTNabcpp,0.0,0.849851560821843
ARBTNexs,0.0,0.8498515608218428
ARBTNtex,0.0,0.8498515608218428
ARBTNtonex,0.0,0.849851560821843
ARBTNtpp,0.0,0.8498515608218428
ARBTptspp,0.0,0.0
ARBTtex,0.0,0.0
ARBabcpp,0.0,2.6002966912694405
ARBt2rpp,-2.6002966912783227,4.886565722694333
ARBt3ipp,0.0,4.886565722694333
ARBtex,0.0,0.0
ARGAGMt7pp,-0.08984462929591089,0.08984462929564781
ARGDC,0.0,0.08984462929564781
ARGDCpp,0.0,0.08984462929564781
ARGORNt7pp,0.0,4.886565722735956
ARGSL,0.002974383365245129,0.09281901266089287
ARGSS,0.002974383365245129,0.09281901266089287
ARGTRS,0.0,0.0
ARGabcpp,0.0,1.95462628907793
ARGt3pp,0.0,4.886565722694825
ARGtex,-0.08984462929591072,0.0
ASAD,-0.5670011773003679,-0.010750243150023335
ASCBPL,0.0,0.0
ASCBptspp,0.0,0.0
ASCBtex,0.0,0.0
ASNN,0.0,2.4432828613474125
ASNNpp,0.0,2.443282861347413
ASNS1,0.0,1.2228534140642466
ASNS2,0.0,2.4457068281284933
ASNTRS,0.0,0.0
ASNabcpp,0.0,2.60029669127025
ASNt2rpp,-2.6002966912618977,0.0
ASNtex,-0.24144617257995257,0.0
ASO3t8pp,0.0,0.0
ASO3tex,0.0,0.0
ASP1DC,5.792059346981793e-06,1.1818294688520359e-05
ASPCT,0.0033263615828226,0.24477253416490727
ASPK,0.01075024314997049,0.5670006683866542
ASPO3,0.0,4.675017630729936e-05
ASPO4,0.0,4.6750176321968756e-05
ASPO5,0.0,4.675017632196944e-05
ASPO6,0.0,4.675017632196942e-05
ASPT,0.0,0.48315611357194815
ASPTA,-0.6076983944068406,-0.029439740480660448
ASPTRS,0.0,0.0
ASPabcpp,0.0,2.6002958566506034
ASPt2_2pp,0.0,9.773121208773432
ASPt2_3pp,0.0,4.886560604386772
ASPt2pp,0.0,1000.0
ASPt2rpp,-1000.0,2.443280302203675
ASPtex,-0.2600324179635436,0.0
ASR,0.0,0.0
AST,0.0,0.08984458907311507
ATHRDHr,-5.520723929212264,0.0
ATPHs,0.0,0.41534472920838783
ATPM,-0.0005159992,2.4427643029956263
ATPPRT,0.0009526529833686951,0.05092284489401609
ATPS4rpp,0.07494776384093037,2.6752444551
BALAt2pp,0.0,0.0
BALAtex,0.0,0.0
BETALDHx,0.0,0.0
BETALDHy,0.0,0.0
BMOCOS,1.2267903478116573e-06,2.453580695130041e-06
BMOGDS1,1.2267903478116573e-06,2.453580695130041e-06
BMOGDS2,1.2267903478116573e-06,2.453580695130041e-06
BPNT,0.0024924759830284296,0.275846784306833
BSORx,0.0,0.0
BSORy,0.0,0.0
BTNt2ipp,0.0,3.8247947620366076e-08
BTNtex,0.0,3.8247947620366076e-08
BTS5,0.0,3.8247890703917735e-08
BUTCT,0.0,0.0
BUTSO3abcpp,0.0,0.0
BUTSO3tex,0.0,0.0
BUTt2rpp,0.0,0.0
BUTtex,0.0,0.0
BWCOGDS1,0.0,0.0
BWCOGDS2,0.0,0.0
BWCOS,0.0,0.0
CA2t3pp,0.0,999.999947660297
CA2tex,5.233970295376785e-05,0.00010467940592207015
CADVtpp,0.0,0.10684146980332508
CAT,0.0,0.0
CAt6pp,-1000.0,-5.233970296103507e-05
CBIAT,0.0,0.0
CBItonex,0.0,0.0
CBIuabcpp,0.0,0.0
CBL1abcpp,0.0,2.333073780391716e-06
CBL1tonex,0.0,2.333073780391716e-06
CBLAT,0.0,2.333073780391716e-06
CBMD,0.0,0.17155385589306285
CBMKr,-1.215340685731496,0.2926692271835676
CBPS,0.0,1.2216414306869139
CCGS,0.0,0.0
CD2abcpp,0.0,2.4432828613738127
CD2t3pp,0.0,9.77313144549525
CD2tex,0.0,0.0
CD2tpp,0.0,9.77313144549525
CDAPPA120,0.0,2.4432828613738127
CDAPPA140,0.0,2.4432828613738127
CDAPPA141,0.0,2.4432828613738127
CDAPPA160,0.0,2.4432828613738127
CDAPPA161,0.0,2.4432828613738127
CDAPPA180,0.0,2.4432828613738127
CDAPPA181,0.0,2.4432828613738127
CDGR,0.0,0.0
CDGS,0.0,0.0
CDPMEK,2.4022968368213587e-05,9.334559932933865e-05
CFAS160E,0.0,0.0
CFAS160G,0.0,0.0
CFAS180E,0.0,0.0
CFAS180G,0.0,0.0
CGLYabcpp,0.0,0.5748900850319543
CGLYtex,-0.08984458907327666,0.0
CHLabcpp,0.0,0.0
CHLt2pp,0.0,0.0
CHLtex,0.0,0.0
CHOLD,0.0,0.0
CHORM,0.003251839097022336,0.06151663116330621
CHORS,0.003832402545636321,0.062097194611974764
CHRPL,2.242411865262292e-06,4.575485620875248e-06
CHTBSptspp,0.0,0.0
CHTBStex,0.0,0.0
CINNDO,0.0,0.0
CITL,0.0,0.08984462929583503
CITt3pp,0.0,3.257710481804389
CITt7pp,0.0,3.2577104818045406
CITtex,-0.16747789273528224,0.0
CLIPAabctex,0.0,0.004849999999400504
CLPNH120pp,0.0,0.515102926268362
CLPNH140pp,0.0,0.5151029262705907
CLPNH141pp,0.0,0.5151029262659899
CLPNH160pp,0.0,0.5151029262659903
CLPNH161pp,0.0,0.5151029262659915
CLPNH180pp,0.0,0.515102926265991
CLPNH181pp,0.0,0.5151029262659915
CLPNS120pp,0.0,0.5151029262659921
CLPNS140pp,0.0,0.5151029262659903
CLPNS141pp,0.0,0.5151029262659903
CLPNS160pp,0.0,0.5151029262659892
CLPNS161pp,0.0,0.5151029262659911
CLPNS180pp,0.0,0.515102926265991
CLPNS181pp,0.0,0.5151029262665108
CLt3_2pp,2.6169851476883924e-05,5.2339702952012546e-05
CLtex,5.233970295376785e-05,0.00010467940590402509
CMPN,0.0,0.8144276204536052
CMPtex,0.0,0.0
CMtex,0.0,9.773131445443392
CMtpp,0.0,9.773131445443392
CO2tex,-0.967231444758647,0.3912886344896191
CO2tpp,-0.9672314447607547,0.9833071119522795
COBALT2abcpp,0.0,2.44328286136545
COBALT2t3pp,0.0,9.7731314454618
COBALT2tex,2.513914647155036e-07,5.027829295123354e-07
COBALT2tpp,2.513914647155036e-07,9.77313169693617
COLIPAKpp,0.0,0.001616666666632234
COLIPAPabctex,0.0,0.001616666666632234
COLIPAabcpp,0.0,0.0024250000000778493
COLIPAabctex,0.0,0.0024250000000778493
CPGNR1,0.0,0.42492578041097734
CPGNR2,0.0,0.42492578041097734
CPGNR3,0.0,0.42492578041097734
CPGNUtex,0.0,0.8498515608219547
CPGNUtpp,0.0,0.8498515608219547
CPGNabcpp,0.0,0.8498515608219547
CPGNexs,0.0,0.8498515608219547
CPGNtonex,0.0,0.8498515608219547
CPH4S,0.0,0.0
CPMPS,2.4535806956233147e-06,5.027285404037493e-06
CPPPGO,0.0,0.019342094171471376
CPPPGO2,0.0,0.015180617724881754
CRNBTCT,0.0,0.0
CRNCAL2,0.0,0.0
CRNCAR,0.0,0.0
CRNCBCT,0.0,0.0
CRNCDH,0.0,0.0
CRNDCAL2,0.0,0.0
CRNDabcpp,0.0,2.6002966912565566
CRNDt2rpp,-2.6002958566468464,1000.0
CRNDtex,0.0,0.0
CRNabcpp,0.0,2.6002966912613803
CRNt2rpp,-1000.0,0.0
CRNt7pp,0.0,0.0
CRNt8pp,0.0,1000.0
CRNtex,0.0,0.0
CS,0.010811763667285895,0.3457864869
CSND,0.0,0.8144276204555232
CSNt2pp,0.0,0.0
CSNtex,0.0,0.0
CTBTCAL2,0.0,0.0
CTBTabcpp,0.0,2.600296691266314
CTBTt2rpp,-2.600295856651087,0.0
CTECOAI6,-0.3920412896533449,0.22690315654674298
CTECOAI7,-0.39285579489947386,0.39052903075359585
CTECOAI8,-0.0005087356252407361,0.3913435360052293
CTPS2,0.001614184594938435,0.8161295105038765
CU1Opp,0.0,0.0
CU1abcpp,0.0,0.0
CU2abcpp,0.0,2.4432828613642337
CU2tex,7.129461939331175e-06,1.4258923880072771e-05
CU2tpp,7.129461939331175e-06,2.443289990883036
CUt3,0.0,0.0
CUtex,0.0,0.0
CYANST,0.0,0.0
CYANSTpp,0.0,0.0
CYANtex,0.0,0.0
CYNTAH,0.0,0.0
CYNTt2pp,0.0,0.0
CYNTtex,0.0,0.0
CYSDDS,0.0,0.0
CYSDS,0.0,0.08984462929590513
CYSDabcpp,0.0,0.0
CYSDtex,0.0,0.0
CYSS,0.002492475983044405,0.092337105278954
CYSSADS,0.0,0.0
CYSTL,0.0015476563577161435,0.038972397955511245
CYSTRS,0.0,0.0
CYSabc2pp,0.0,1.221641430629448
CYSabcpp,0.0,2.443282861258896
CYStex,-0.08984462929591112,0.0
CYStpp,0.0,2.443282861258896
CYTBD2pp,0.0,1.8914983284925648
CYTBDpp,0.0,1.891505055720096
CYTBO3_4pp,-6.8452975284528e-13,1.0396269912
CYTD,0.0,0.814427620450932
CYTDH,0.0,0.6108207153426406
CYTDK2,0.0,2.443282861371302
CYTDt2pp,0.0,1000.0
CYTDt2rpp,-1000.0,0.0
CYTDtex,-0.04997025224349727,0.0
CYTK1,-0.8126085015355202,2.4451019802876077
CYTK2,-0.050233368606523464,2.4432828613704864
D_DASH_LACt2pp,-0.2860552190836922,0.0
D_DASH_LACtex,-0.2860552190836922,0.0
DAAD,0.0,0.8353513075612816
DADA,0.0,0.41534548391405657
DADK,-0.050233368606429116,2.4432828613631776
DADNt2pp,0.0,0.0
DADNtex,0.0,0.0
DAGK120,0.0,2.4432828613631776
DAGK140,0.0,2.4432828613631776
DAGK141,0.0,2.4432828613631776
DAGK160,0.0,2.4432828613631776
DAGK161,0.0,2.4432828613631776
DAGK180,0.0,2.4432828613631776
DAGK181,0.0,2.4432828613631776
DALAt2pp,0.0,0.15224525305206102
DALAtex,-0.12090790169710092,0.0
DAMPtex,3.2740809054582996e-33,0.0
DAPAL,0.0,0.0
DAPDC,0.0034507098569294768,0.1102923108677735
DAPE,0.0037301364977900533,0.11057173750863407
DAPabcpp,0.0,0.0
DAPtex,-0.10684160101197787,0.0
DASYN120,0.0,2.44328286133213
DASYN140,0.0,2.4432828613320616
DASYN141,0.0,2.443282861332062
DASYN160,0.0006416917971742058,2.443924553129236
DASYN161,0.0007563263050845573,2.4440391876371463
DASYN180,0.0,2.443282861332062
DASYN181,0.0,2.443282861332062
DATPHs,0.0,0.05023336860647889
DB4PS,8.969647461054553e-06,1.830194248269905e-05
DBTS,0.0,4.1035745476908725e-08
DC6PH,0.0,0.0
DCAtex,0.0,0.0
DCMPtex,0.0,0.0
DCTPD,0.0,0.05023330827364349
DCYTD,0.0,0.05023330827359656
DCYTt2pp,0.0,0.0
DCYTtex,0.0,0.0
DDCAtexi,0.0,0.0
DDGALK,0.0,0.0
DDGLCNt2rpp,0.0,0.0
DDGLCNtex,0.0,0.0
DDGLK,0.0,0.0
DDPA,0.003832402545636321,0.062097134277895205
DDPGALA,0.0,0.0
DGK1,-0.050233368607086645,2.4432803022191925
DGMPtex,0.0,0.0
DGSNt2pp,0.0,0.0
DGSNtex,0.0,0.0
DHACOAH,0.0,0.0
DHAD1,0.008791350578554416,0.1486748132369958
DHAD2,0.0029214604340932213,0.10405384406464609
DHAPT,0.0,0.639604995597623
DHAtex,-0.21634197034887445,0.0
DHAtpp,-0.21634197034887445,0.0
DHBD,0.0,0.058264731732379005
DHBS,0.0,1.2216401511129864
DHBSH,0.0,1.2216401511129729
DHCIND,0.0,0.0
DHCINDO,0.0,0.0
DHDPRy,0.0037301364977900334,0.11057160630190824
DHDPS,0.0037301364977900334,0.11057160630190824
DHFR,0.0002698435982256394,0.15081918741105252
DHFS,6.7272355958047925e-06,1.6059530614763204e-05
DHMPTR,0.0,0.0
DHNAOT4,0.0,4.666147509487342e-06
DHNCOAS,0.0,4.666147509487342e-06
DHNCOAT,0.0,4.666147509487342e-06
DHNPA2r,6.7272355958047925e-06,1.6059530614763204e-05
DHNPTE,0.0,0.0
DHORD2,0.0,0.24477224124333158
DHORD5,0.0,0.24477224124333158
DHORDfum,0.0,0.24477224124333158
DHORTS,-0.24477253416475825,-0.003326361582822116
DHPPD,0.0,0.0
DHPPDA2,4.48482373052593e-06,9.150971241170384e-06
DHPS2,6.7272355958047925e-06,1.6059530617071288e-05
DHPTDCs2,4.484823730524584e-06,0.04997473706881085
DHPTDNR,0.0,0.0
DHPTDNRN,0.0,0.0
DHPTPE,0.0,0.0
DHQS,0.003832402545636338,0.06209719461161892
DHQTi,0.003832402545636338,0.06209719461239071
DIMPtex,0.0,0.0
DINSt2pp,0.0,0.0
DINStex,0.0,0.0
DKGLCNR1,0.0,0.0
DKGLCNR2x,0.0,0.0
DKGLCNR2y,0.0,0.0
DMATT,2.7954730876363924e-06,1.270318988714813e-05
DMPPS,0.0,9.334559932234905e-05
DMQMT,0.0,2.3330737552575932e-06
DMSOR1,0.0,0.0
DMSOR1pp,0.0,0.0
DMSOR2,0.0,0.0
DMSOR2pp,0.0,0.0
DMSOtex,0.0,0.0
DMSOtpp,0.0,0.0
DMStex,0.0,0.0
DNMPPA,6.7272355958047925e-06,1.605953061707679e-05
DNTPPA,6.7272355958047925e-06,1.605953061707679e-05
DOGULNR,0.0,0.0
DOPAtex,0.0,0.0
DOXRBCNtex,0.0,9.773131445471485
DOXRBCNtpp,0.0,9.773131445471485
DPCOAK,5.7920593470456305e-06,1.1818294771048093e-05
DPR,5.7920593470456305e-06,1.1818294771048093e-05
DRPA,0.0,0.04997025224468365
DSBAO1,0.0,0.0
DSBAO2,0.0,0.0
DSBCGT,0.0,0.0
DSBDR,0.0,0.0
DSBGGT,0.0,0.0
DSERDHr,-0.5572916769631309,0.0
DSERt2pp,0.0,0.0
DSERtex,0.0,0.0
DTARTD,0.0,0.0
DTMPK,0.0002631163626298346,2.4435459777276254
DTMPtex,0.0,0.0
DUMPtex,0.0,0.0
DURADx,0.0,0.0
DURIK1,0.0,2.44328286136745
DURIPP,-0.15080068522617465,0.04997025224470819
DURIt2pp,0.0,0.0
DURItex,0.0,0.0
DUTPDP,0.0,0.05023336860733803
DXPRIi,2.4022968368213153e-05,9.334559932830727e-05
DXPS,2.8507792098737827e-05,0.00010249657056987099
DXYLK,0.0,0.0
E4PD,2.242411865262292e-06,4.5754856207818576e-06
EAR100x,0.0,0.2541775129425158
EAR100y,0.0,0.24683801491917395
EAR120x,0.0,0.3917047228873685
EAR120y,0.0,0.37848495620939987
EAR121x,0.0,0.22690315654787999
EAR121y,0.0,0.21817611206526927
EAR140x,0.0,0.39134353600705957
EAR140y,0.0,0.37817192757979856
EAR141x,0.0,0.22690315654981755
EAR141y,0.0,0.21817611206713233
EAR160x,0.0,0.39193586689988485
EAR160y,0.0,0.3786852810207676
EAR161x,0.0,0.39204168336871287
EAR161y,0.0,0.37877698862367964
EAR180x,0.0,0.3913435360077173
EAR180y,0.0,0.3781719275796959
EAR181x,0.0,0.3913435360077175
EAR181y,0.0,0.37817192757969637
EAR40x,0.0,0.12369783955683043
EAR40y,0.0,0.12171669030420296
EAR60x,0.0,0.12369783955683043
EAR60y,0.0,0.12171669030420296
EAR80x,0.0,0.1236978395568304
EAR80y,0.0,0.12171669030420286
ECA4COLIPAabctex,0.0,0.002424999999825955
ECA4OALpp,0.0,0.002424999999825955
ECAP1pp,0.0,0.002424999999825955
ECAP2pp,0.0,0.002424999999825955
ECAP3pp,0.0,0.002424999999825955
ECAtpp,0.0,0.00969999999930382
ECOAH1,-0.12011923177900226,0.10971861677306703
ECOAH2,-0.12011923177900226,0.10971861677306703
ECOAH3,-0.12011923177900226,0.032678607777405694
ECOAH4,-0.25059890594222595,0.03267860777745073
ECOAH5,-0.3881261167236781,0.03267860777745073
ECOAH6,-0.38854750141547106,0.012496036204635852
ECOAH7,-0.3898379796624956,0.0076460362046778495
ECOAH8,-0.3913435376181185,0.0005087356252171325
EDA,-5.24241677959193e-22,0.1530294203
EDD,-5.24241677959193e-22,0.1530294203
EDTXS1,0.0,0.00484999999934175
EDTXS2,0.0,0.00484999999934175
EDTXS3,0.0,0.004849999999343352
EDTXS4,0.0,0.004849999999343352
EGMEACPR,0.0,3.789363599220688e-08
ENLIPAabctex,0.0,0.0032333333339468894
ENO,-5.59682439751757e-19,0.4581898116
ENTCS,0.0,0.40721381022712505
ENTERES,0.0,0.4072138102270872
ENTERES2,0.0,0.27531397929583173
EPMEACPR,0.0,2.6261696246178224e-08
ETHAAL,0.0,0.37381332726502553
ETHAt2pp,0.0,0.29009445883407114
ETHAtex,-0.17863013627546068,0.0
ETHSO3abcpp,0.0,0.0
ETHSO3tex,0.0,0.0
ETOHtex,-0.28605522006000883,0.0
ETOHtrpp,-0.28605522006000883,0.0
F6PA,-0.2819610172307852,0.21776289524254752
F6PP,0.0,2.44328286136924
F6Pt6_2pp,0.0,0.0
F6Ptex,0.0,0.0
FA100ACPHi,0.0,2.4432828613690023
FA120ACPHi,0.0,2.4432828613683943
FA140ACPHi,0.0,2.4432828613683935
FA141ACPHi,0.0,2.4432828613683935
FA160ACPHi,0.0,2.4432828613683943
FA161ACPHi,0.0,2.443282861368393
FA80ACPHi,0.0,2.443282861368393
FACOAE100,0.0,0.39170472289167385
FACOAE120,0.0,0.816789999366248
FACOAE140,0.0,0.8164352223236848
FACOAE141,0.0,0.8165880683342311
FACOAE160,0.0,0.8168630168551407
FACOAE161,0.0,0.817092285870962
FACOAE180,0.0,0.8155796332607933
FACOAE181,0.0,0.8155796332607934
FACOAE60,0.0,2.44328286135115
FACOAE80,0.0,0.25417751294233715
FACOAL100t2pp,0.0,0.0
FACOAL120t2pp,0.0,0.8155796332511609
FACOAL140t2pp,0.0,0.8155796332515745
FACOAL141t2pp,0.0,0.8155796332515917
FACOAL160t2pp,0.0,0.8155796332515884
FACOAL161t2pp,0.0,0.8155796332515901
FACOAL180t2pp,0.0,0.815579633255708
FACOAL181t2pp,0.0,0.8155796332556959
FACOAL60t2pp,0.0,2.4432828613704327
FACOAL80t2pp,0.0,0.0
FADRx,0.0,0.8565520025668049
FADRx2,0.0,0.8353513075620168
FALDH2,0.0,0.0
FALDtex,0.0,0.0
FALDtpp,0.0,0.0
FALGTHLs,0.0,0.0
FBA,-1.13047170882416e-22,0.2285933013
FBA3,-5.8854027147385e-17,0.05478864082299151
FBP,-1.1e-24,0.007008347
FCI,0.0,0.0
FCLK,0.0,0.0
FCLPA,0.0,0.0
FCLT,2.242411865262292e-06,0.019342094170492326
FDH4pp,0.0,1.8881652396718334
FDH5pp,0.0,1.888165239671957
FDMO,0.0,0.0
FDMO2,0.0,0.0
FDMO3,0.0,0.0
FDMO4,0.0,0.0
FDMO6,0.0,0.0
FE2abcpp,0.0,1.9546585897214062
FE2t2pp,0.0,4.886646474303516
FE2t3pp,0.0,9.77313144467444
FE2tex,-1.1496780288174056,1000.0
FE2tpp,0.0,9.77329294859661
FE3DCITabcpp,0.0,0.0
FE3DCITtonex,0.0,0.0
FE3DHBZR,0.0,0.0
FE3DHBZSabcpp,0.0,0.0
